"陈忠恿Yoyo    ",2017-7-26 16:21,达人自媒体要闻推荐 北京时间7月26日上午11点，西北太平洋和东亚依然有六个气旋共舞。它们分别是已经登陆越南的8号台风桑卡、南海台风胚胎92w、台风纳沙、即将被吞并的台风玫瑰、台风奥鹿、远洋台风胚胎93w ​,台风桑卡
"北屋northhouse生存主义    ",2017-7-26 15:21,生存主义南宁热到台风“桑卡”都吓跑了？！：现在每天的期盼更多的估计是雨神老萧来南宁了吧热浪来袭大南宁的我们天天铁板烧加点孜然就可以吃了好不容易听说有台风结果“桑卡”要来了，对广西有什么影响？“桑卡”将掠过北部湾在越... 阅读全文:网页链接 ​,台风桑卡
"紫色梦魇围脖    ",2017-7-26 13:37,发布了头条文章：《海南解除台风四级预警 桑卡对琼影响结束》 |海南解除台... ​,台风桑卡
"三亚头条新闻    ",2017-7-26 12:22,爱上三亚这座城 【“桑卡”别三亚 湿地公园“海绵”蓄水功不可没】令人紧张数日的第八号台风“桑卡”平行飞过三亚。尽管如此，“桑卡”依然以暴雨影响着三亚的天气。而记者7月25日走访发现，该市各主要街道均未见明显积水，其中陆续建成的多个湿地公园功不可没，发挥“海绵”蓄水的作用，让多余积水缓缓流入河道与大海。,台风桑卡
"tonygi666    ",2017-7-26 11:59,一個位於南海的熱帶性低氣壓 在7月23日14時形成今年第八號颱風「桑卡」Sonca 越南提供 鳥名 网页链接 深山雀鳥 网页链接 ​,台风桑卡
"青原发布    ",2017-7-26 11:23,三亚台风“桑卡”掠过 海边掀起大浪 |三亚台风“... ​,台风桑卡
"开平部落网    ",2017-7-26 10:37,四台风相继生成！台风“桑卡”或今夜明晨登陆！开平将会是...详情：网页链接 ​,台风桑卡
"BBR北部湾之声    ",2017-7-26 09:10,第8号台风“桑卡”已于今（26日）晨02时停止编号。从广西的降雨情况看，25日07时～26日07时，全区基本无明显降雨，仅在桂西跟桂南出现分散性降水。早上大部气温在25℃左右。预计今天白天，全区大部降水收势少雨扰，但在桂西及沿海等地还是会有阵雨或雷雨，局地有大雨。随着副高加强西伸，大部的日最高气温会超过35℃，局地将达37℃以上。天气炎热，户外暴晒，提醒市民尽量避开午间高温时段的长时间户外活动，出行要做好防暑防晒。,台风桑卡
"权心权懿    ",2017-7-26 08:54,三亚台风“桑卡”掠过 海边掀起大浪图片频道人民网 |三亚台风“... ​,台风桑卡
"新浪湖南    ",2017-7-26 08:53,【湖南迎来今夏首个红色高温预警 大部地区39℃以上】随着台风“桑卡”的影响结束，副热带高压更加猖獗。25日，省气象台将高温预警升级为红色，26日全省大部地区将出现39℃以上高温，张家界、常德、益阳、岳阳局部地区将达40℃以上。40℃高温都把良君晒出原形了 ​，图3是我本人。|红色高温预...,台风桑卡
"广西海事局    ",2017-7-26 08:37,水上出行服务 【台风解除警报】今年第8号台风“桑卡”于26日晨02时在老挝境内进一步减弱，已很难确定其环流中心，并于02时停止编号。北部湾海面：26日白天到晚上，小到中雨，偏东风45级；27日，阵雨或雷雨，偏东风45级。合浦到东兴沿海各地台风警报站，从现在起降下所挂的台风信号二号风球。广西海上搜救中心、广西海事局提醒海上航行、作业的船舶、设施及人员注意避风，充分做好防范准备。一旦发生险情，请立即拨打当地海上遇险报警电话：12395 ​​​​,台风桑卡
"chmoto    ",2017-7-26 08:30,没有最热，只有更热。随着台风“桑卡”的影响结束，少了干扰之后的副高更加猖獗，湖南省气象台今日下午将高温预警升级为红色，明天全省大部地区将出现39℃以上高温，张家界、常德、益阳、岳阳局地将达40℃以上。 ​,台风桑卡
"中央气象台    ",2017-7-26 07:28,今年第8号台风“桑卡”减弱以后的热带低压今晨02时在老挝境内进一步减弱，已很难确定其环流中心，中央气象台02时对其停止编号。 ​,台风桑卡
"夜色迷离的马甲    ",2017-7-26 07:21,【桑卡掠过三亚 海边卷起“千堆雪”】2017年7月25日，三亚，今年第8号台风“桑卡”（热带风暴级）已从海南岛南部近海掠过，15时，其中心位于距离越南顺化市北方向约50公里的近海海面上。三亚海上掀起大浪，卷起“千堆雪”的景象。 |桑卡掠过... ​,台风桑卡
"问天517    ",2017-7-26 06:55,台风快讯 【菲律宾东部有一热带低压生成，第8号台风“桑卡”停止编号】有一热带低压于昨天（25日）晚上在西北太平洋洋面上生成，今天（26日）早晨5点钟该低压中心位于菲律宾马尼拉以东约785公里，就是北纬14.9度、东经128.3度，中心附近最大风速7级（15米秒），中心最低气压1000百帕。预计，低压中心将以每小时15公里左右的速度向偏北方向移动，强度逐渐加强，将于今天傍晚前后发展为今年第9号台风，以后趋向台湾东南洋面移动。今年第8号台风“桑卡”减弱后的热带低压昨天晚上到今日凌晨在老挝境内进一步减弱，已很难确定其环流中心，中央气象台今日（26日）凌晨2时对其停止编号。今年第5号台风“奥鹿”的中心今天（26日）早晨5点钟位于日本东京东偏南方约1975公里的西北太平洋洋面上，就是北纬27.6度、东经158.3度，中心附近最大风力有13级（40米秒），中心最低气压为960百帕，七级风圈半径250280公里，十级风圈半径80公里，十二级风圈半径30公里。预计，“奥鹿”将继续以每小时1520公里的速度向北偏西方向移动，强度变化不大。“奥鹿”未来对我国海域无影响。（中央气象台）,台风桑卡
"观25020110    ",2017-7-26 06:52,世界气象中国天气网续:未来高温炙热继续维持发力，中国大部分省区市仍35~39度高温为主，局地40度以上，其中湖南、安徽、浙江、陕西、新疆、上海等地仍以橙红色预警维持，易中暑受台风“桑卡”影响，吉林、黑龙江、河北及西南海南、云南广西、广东等省区市仍有大到暴雨，局地大暴雨，城市内涝可能性大，希防范。,台风桑卡
"泰州市董軍    ",2017-7-26 06:33,中央气象台：8号台风“桑卡”中心风力加强为9级|中央气象台... ​,台风桑卡
"leisureman_msx    ",2017-7-26 06:09,海南三亚：防范台风“桑卡” 网页链接 ​,台风桑卡
"小戏thresh儿    ",2017-7-26 05:16,【今年第8号台风桑卡生成！】位于海南岛近海的热带低压08W对流持续爆发，且对流逐渐覆盖中心，德法分析够格热带风暴级别，风场扫描也达标。日本气象厅于今天下午正式命名为桑卡，野孩子折腾了这么久终于有名字了。桑卡明后天就会擦过或登陆海南岛，请海南岛的各位重视起来！ ​​​​,台风桑卡
"一蟹走田涯    ",2017-7-26 00:25,飞猪 神秘旅行 近日台风桑卡登陆越南中部，雨淅淅沥沥的下个不停，但是丝毫没能阻挡我们前去会安古镇这座世界遗产小城的大好心情，也丝毫没能使这座古镇恢复平静。会安，这座少有的被战火波及的小城温婉的靠在秋盆河畔，正如它的名字一般，与世安稳，岁月静好。这里游人如织，韩国和欧美游客居多，夜色来临时，形状各异的灯笼装点着整个古镇，此刻的会安像穿着奥黛的越南女子风情万种。 |越南·会安,台风桑卡
"铜锣烧的蓝胖子wide    ",2017-7-25 23:32,虽然海南岛东南方的热带低压的名字已被抢去，但是它也没有忘记使命，想要继续努力成为凤凰，并且高贵的看待风生。它很有可能成为今年第8号台风“桑卡”。海口目前已经受这个低压环流的影响阴云密布。 ​​​ ​​​​,台风桑卡
"亲你的一帆风顺的微博    ",2017-7-25 23:08,分享：台风桑卡掠过三亚 海边大浪卷起“千堆雪”  |台风... ​,台风桑卡
"钦州发布    ",2017-7-25 20:14,钦州发布据了解，受今年第8号台风“桑卡”的影响，预计今明两天我市有阵雨，部分地区有小到中雨，局部大雨，北部湾海面有大雨，阵风7—8级。 ​,台风桑卡
"环游气象    ",2017-7-25 20:09,【最新天气信息】警惕内蒙、陕西、山西交界一带的大到暴雨，雨量有可能创造当地记录，请密切防范。黄淮、江淮、江南、华南北部高温持续。另外，第8号台风“桑卡”已经登陆越南。 秒拍视频 ​,台风桑卡
"孤萍书南    ",2017-7-25 19:02,【桑卡对琼岛影响趋于结束 海南解除台风四级预警】|桑卡... ​,台风桑卡
"l曼h7    ",2017-7-25 18:55,听说在新装亮相的亚洲新歌榜给M鹿M 的|触发（Set ... 打榜能瘦。受2017年第8号台风“桑卡”影响，7月24日16时起，琼州海峡线客滚船全线停航。 ​,台风桑卡
"问天517    ",2017-7-25 18:25,台风快讯 今年第8号台风“桑卡”（热带风暴级）已于今天（25日）下午4点30分前后在越南中部沿海登陆，登陆时中心附近最大风力有8级（20米秒），中心最低气压为996百帕。下午5点钟“桑卡”中心位于越南广平省境内，就是北纬17.1度、东经107.0度，中心附近最大风力有8级（20米秒），中心最低气压为996百帕。预计，“桑卡”将以每小时15公里左右的速度向偏西方向移动，强度继续减弱。由于“桑卡”对我国影响趋于减小，中央气象台于7月25日18时解除台风蓝色预警。（中国天气）,台风桑卡
"直播海南    ",2017-7-25 17:40,【节目导视】1、台风“桑卡”已掠过我省南部近海，琼州海峡部分通航，进出岛列车陆续恢复发班。2、本周中后期全岛仍有雨，28号前后南海或又有热带低压生成。3、距离爱心助学街开张还有3天，万宁助学团队精心筹备。4、疑因酒后要钱未果，男子将八旬老父打进医院，老母亲提及5年遭遇老泪纵横。5、照片被配上“色情交易”文字传播，女孩又气又急愤然报案维护清白。6、男童被碾压身亡追踪：肇事车为施工方租赁，建设方承诺做好善后，实验证明大车视觉盲区大，转弯应保持两米以上距离。,台风桑卡
"中央气象台    ",2017-7-25 17:26,今年第8号台风“桑卡”（热带风暴级）已于今天（25日）下午4点30分前后在越南中部沿海登陆，登陆时中心附近最大风力有8级（20米秒），中心最低气压为996百帕。下午5点钟“桑卡”中心位于越南广平省境内，就是北纬17.1度、东经107.0度，中心附近最大风力有8级（20米秒），中心最低气压为996百帕。预计，“桑卡”将以每小时15公里左右的速度向偏西方向移动，强度继续减弱。由于“桑卡”对我国影响趋于减小，中央气象台于7月25日18时解除台风蓝色预警。,台风桑卡
"徐闻天气    ",2017-7-25 17:25,【台风“桑卡”远离我县】25日16时，今年第8号台风“桑卡”（热带风暴级）位于越南顺化市北偏西方向约30公里的近海海面上，对我县的风雨影响明显减弱。徐闻县气象台已于25日16时40分解除台风蓝色预警信号。徐闻县气象台25日17时发布 ​,台风桑卡
"徐闻天气    ",2017-7-25 17:24,【徐闻解除台风蓝色预警】今年第8号台风“桑卡”（热带风暴级）已远离我县，影响减弱，徐闻气象台25日16时40分解除台风蓝色预警信号。 ​,台风桑卡
"新浪海南    ",2017-7-25 17:15,台风桑卡【解除台风四级预警&桑卡16时位置】海南省气象局2017年7月25日16时25分解除台风四级预警：今年第8号台风桑卡（热带风暴级），下午4时中心位于北纬17.1度，东经107.2度，也就是在距离越南顺化市北偏西方向约30公里的近海海面上，中心附近最大风力9级，风速达23米每秒。预计，桑卡将以每小时1520公里的速度向偏西方向移动，即将在越南北部沿海登陆，登陆后强度迅速减弱，对我省影响趋于结束。如果没有新的情况，海南省气象台将不再发布有关桑卡的消息。（海南气象服务）,台风桑卡
"湛江天气    ",2017-7-25 17:02,【台风“桑卡”远离我市】25日16时，今年第8号台风“桑卡”（热带风暴级）位于越南顺化市北偏西方向约30公里的近海海面上，对我市的风雨影响明显减弱，我台不再发布有关这个台风的消息。雷州半岛东西部海面、琼州海峡海面、北部湾北部海面：偏东风5级、阵风6到7级。湛江市气象台已于25日16时37分解除台风白色预警信号。本港和雷州半岛东西部沿海、琼州海峡北岸各台风警报站从现在起降下台风信号二号风球。湛江市气象台25日17时,台风桑卡
"海油螺号    ",2017-7-25 15:37,【台风来临前，海上船舶的注意事项】继今年第7号台风“洛克”登陆香港后，8号台风“桑卡”于近日登陆或擦过海南沿海，这将给广东、广西、海南等部分地区的海上作业人员带来不便。那么在台风来临前，海上船舶应当有哪些注意事项呢？  1、在台风来临前，船舶应听从上级指挥到避风场所避风；2、有条件时，应当在船舶上配备信标机、无线电通讯机、卫星电话等现代设备；3、万一躲避不及或遇上台风时，应及时与岸上有关部门联系；同时在等待救援时，采取如停（滞航）、穿（迅速穿过）等应急措施躲避台风。,台风桑卡
"中新网海南    ",2017-7-25 15:00,听说台风“桑卡”忘记密码，登陆海南失败了，然鹅，这并没有影响海口每日如期而至的一场暴雨~~~~刚刚的这场大雨更是有趣，小编所在的位置像是一条分界线，一边乌云密布，一边蓝天白云哈哈哈 秒拍视频 ​,台风桑卡
"捕风的你要负责    ",2017-7-25 14:55,发表了博文《台风桑卡影响减弱琼州海峡客运航线今日8点复航》记者从湛江海事局获悉，受今年第8号台风“桑卡”影响，琼州海峡停航16小时，于25日08时抗8级风客船、客滚船复航。海事部门全力疏导滞留旅客车辆|台风桑卡影... ​,台风桑卡
"宽心舍得淡定531    ",2017-7-25 13:30,受台风“桑卡”影响 琼州海峡全线停航 网页链接 ​,台风桑卡
"国家应急广播    ",2017-7-25 12:57,【中央气象台发布台风蓝色预警 海南岛南部局地有大雨】中央气象台7月25日10时继续发布台风蓝色预警：今年第8号台风“桑卡”（热带风暴级）的中心今天（25日）上午10点钟位于越南荣市东偏南方约315公里的南海中西部海面上，就是北纬17.2度、东经108.2度，中心附近最大风力有9级（23米秒），中心最低气压为990百帕，七级风圈半径90公里。       预计，“桑卡”将以每小时1520公里的速度向偏西方向移动，强度变化不大，并于今日（25日）傍晚前后在越南北部沿海登陆（2023米秒，89级，热带风暴级），登陆后强度将迅速减弱。via中国天气网,台风桑卡
"浙江气象爱好者    ",2017-7-25 12:51,"台风桑卡 台风桑卡学着塔拉斯,绕来绕去就是不登陆海南,但海南南部依然受到风雨影响,不能掉以轻心,今天傍晚它将在越南中部一带沿海登陆,未来逐渐减弱消散.同时,位于南海中部有一台风胚胎在发展,但是数值并不看好它,认为未来会并入99W发展成的台风中. ​",台风桑卡
"生命短暂你是唯一    ",2017-7-25 12:50,西太平洋海面上目前有诺卢、库拉、桑卡3个台风环伺，气象局预报员程川芳表示，根据美国模式模拟，9号、10号台风如果陆续生成后，将在周六前后夹击台湾，而这两个台风将发展出「藤原效应」，绕着台湾打转，影响时间也会拉长。 ​,台风桑卡
"大三亚旅游经济圈    ",2017-7-25 12:16,大三亚旅游经济圈分界洲岛因受天气影响今日暂时歇业，预计明日恢复正常营业！ 因受到8号台风“桑卡”的持续影响，虽然台风黄色预警解除但港口涌浪超过开航等级，应相关海事部门的要求，分界洲岛旅游区于今天继续暂时歇业。预计明天恢复正常营业。 ​​​,台风桑卡
"大三亚旅游经济圈    ",2017-7-25 12:08,大三亚旅游经济圈台风桑卡走了，带不走的只有你。来，和陵水来一场约会吧！给自己的心灵一场来自于自然的洗涤。陵水的浪漫不只有我懂！ ​,台风桑卡
"海南分界洲岛    ",2017-7-25 12:04,带着微博去分界洲岛 因受到8号台风“桑卡”的持续影响，虽然台风黄色预警解除但港口涌浪超过开航等级，应相关海事部门的要求，分界洲岛旅游区于今天继续暂时歇业。预计明天恢复正常营业。珍珠海岸美丽陵水 海南省旅游委 海南省旅游协会 大三亚旅游圈 人民网海南视窗 南海网 陵水在线 ​,台风桑卡
"广东天气    ",2017-7-25 11:54,【海上有云团】锵、锵、锵~海上的台风桑卡，已经低位划过靠近越南。热带的海面上像放了假，热带辐合带带着小弟们出来搞事情！未来还需要关注南海和菲律宾以东的海面上，会不会有出笼的台风哦~广东实况天气 ​,台风桑卡
"海口网    ",2017-7-25 11:06,第8号台风桑卡来袭【预警解除！海南海口等市县解除台风预警】海口市气象台7月25日10时37分解除海口市地区的台风蓝色预警信号。此外，海南三亚、陵水、乐东解除本地区台风黄色预警信号；文昌、昌江、保亭、琼中、临高、万宁、白沙、五指山、儋州、澄迈、琼海、屯昌、定安、三沙等海南多个市县的气象台，相继解除了本地区的台风蓝色预警信号。,台风桑卡
"海南哪里玩    ",2017-7-25 09:17,海南气象 一大早，原可能登陆海南的今年第8号台风“桑卡”有了新动向。直奔越南而去！桑卡成为继7月中旬的第4号台风“塔拉斯”后，又一个忘记海南岛的“登陆密码”的台风…… ​,台风桑卡
"知天气    ",2017-7-25 09:05,【台风致海南局地暴雨 华北等地有强降雨】未来三天（2527日），华北等地将有一次强降雨过程，主要降雨时段在今夜至明天，本次过程京津冀等地的部分地区将有大雨或暴雨，局地伴有短时强降水、雷暴大风等强对流天气。而受台风“桑卡”影响，今天海南岛南部局地将有大到暴雨，建议公众加强防范。|台风致海南...,台风桑卡
"阳西天气    ",2017-7-25 07:28,【阳西台风预警解除】“桑卡”（热带风暴级）25日06时中心位于海南省三亚市南偏西约120公里的海面上，中心附近最大风力9级。预计其将以15到20公里的时速向偏西方向移动，继续远离我县。从7月25日7时23分起解除阳西县台风白色预警信号。【阳西县气象局25日7时25分】网页链接 ​,台风桑卡
"海南预警    ",2017-7-25 06:09,"（更正）琼海市气象台2017年07月25日06时08分变更台风黄色预警信号为台风蓝色预警信号：受台风“桑卡”的影响,未来24小时内，我市沿海和陆地平均风力可达6级以上,阵风8级。请有关单位和人员做好防范工作。网页链接 ​",台风桑卡
"新浪海南    ",2017-7-24 15:11,【海口取消7月24日计划停电 全力备战台风桑卡】受2017年第8号台风“桑卡”影响，南方电网海南海口供电局取消原定于7月24日的计划停电安排，请广大市民提前做好生产、生活调整。造成不便，敬请市民谅解。后续停电计划如有变动，海口供电局将以短信和微信的方式发布公告，敬请市民关注！目前，供电部门已完成防风防汛各项准备工作，全力备战台风“桑卡”。,台风桑卡
"琼海市气象台    ",2017-7-24 15:08,【台风定位信息】今年第8号台风“桑卡”（热带风暴级），24日14时中心位于北纬17.4度、东经111.0度，也就是在距离海南三亚东偏南方约190公里的海面上，中心附近最大风力8级，风速达18米每秒，中心最低气压998百帕。预计，“桑卡”将以每小时5～10公里的速度缓慢向西偏北方向移动，强度略有加强，将于24日夜间到25日上午从海南岛南部近海掠过，也有可能在陵水到三亚一带沿海登陆，以后移入北部湾，于25日晚上到26日凌晨在越南北部沿海登陆。,台风桑卡
"粤海铁路    ",2017-7-24 14:51,粤海发布【受台风影响 进出海南列车运行区段进行调整】受台风“桑卡”影响，|7月24日16:... ，进出海南岛旅客列车运行区段进行调整。调整情况如下：7月23、24日北京西开Z201次运行至广州终止，7月24、25日三亚开Z202次分别改为7月25、26日广州始发。7月23日哈尔滨东开Z1141次运行至广州终止，7月25日海口开Z1123次改为7月26日广州始发。7月23日长春开Z3845次运行至广州终止，7月25日三亚开Z3863次改为当日广州始发。7月23、24日郑州开K457次运行至塘口后改为湛江终止，7月25、26日海口开K458次改为当日廉江始发。7月23、24日上海南开K511次运行至佛山终止，7月24、25日海口开K512次分别改为7月25、26日广州始发。7月24、25日长沙开K1167次运行至佛山终止，7月24、25日海口开K1168次分别改为7月25、26日广州始发。已购买停运车次车票的旅客，可于30天内到就近火车站售票窗口办理全额退票或改签手续。网购未换取纸质车票的旅客，可在12306网站办理退票；已换取纸质车票的旅客，可持纸质车票到任意车站退票窗口办理退票手续。因天气原因造成列车停运，给广大旅客出行带来不便，敬请谅解。广州铁路 新浪海南 海南日报 南海网 中新网海南 海口网,台风桑卡
"湛江天气    ",2017-7-24 11:35,【台风消息】24日11时，今年第8号台风“桑卡”（热带风暴级）中心位于北纬17.4度、东经111.1度，也就是在湛江市区东南偏南方约430公里的南海海面上，中心附近最大风力8级（18米秒）。预计，“桑卡”将以每小时5到10公里的速度向西北偏西方向移动，强度将有所加强，将于24日夜间到25日上午登陆海南南部，或从海南南部近海掠过进入北部湾海面，以后登陆越南北部沿海。受其外围环流影响，24到26日我市有中到大雨，局部暴雨；沿海附近海面风力逐渐加强到6级、阵风7到8级。湛江市气象台7月24日11时35分发布,台风桑卡
"海南共青团    ",2017-7-24 10:20,"青青看天气 【风雨实况】受今年第8号台风“桑卡”外围环流影响，23日08时～24日08时，海南岛大部分地区（除北部外）均出现中到大雨、局部大到暴雨。据统计，全岛共有4个乡镇（区）雨量超过50毫米,最大琼海长坡镇58.2毫米。另外，海南岛东部、南部和西部沿海陆地普遍测得5～7级阵风，其中万宁和乐镇测得最大阵风7级（15.3米秒） via.海南气象服务",台风桑卡
"浪迹八桂    ",2017-7-24 10:00,八桂旅游早知道 【7月25日北海涠洲岛航线预计停航】尊敬的各位旅客：您好！受今年8号台风桑卡影响，海面风浪较大，7月25日我司北海涠洲岛航线预计停航。为了不耽误您的行程，7月24日登岛的游客建议当天返回北海或者推迟到7月26日以后返回。已购买到7月25日涠洲岛回程票的游客建议提前到7月24日乘船返回或推迟到7月26日以后返回。 请各位旅客朋友及时关注天气预报及航班信息，合理安排行程。（来源：来游吧官网  via:涠洲岛）,台风桑卡
"凤凰网海南    ",2017-7-24 09:07,"【台风桑卡今夜到明日或在海南南部登陆 】今年第8号台风桑卡热带风暴级，今天早上05时，中心位于北纬17.3度，东经111.4度，也就是在距离海南三亚东偏南方约230公里的南海中西部海面上，中心附近最大风力8级，风速达18米每秒。预计，24日白天桑卡仍将在南海中西部海面回旋，24日傍晚开始向西北方向移动，将于24日夜间到25日上午从海南岛南部近海掠过，也有可能在陵水到三亚一带沿海登陆。24日白天到26日夜间：本岛文昌、琼海到三亚一带海面，东北风67级，阵风8级,24日傍晚前后增大到78级，阵风9级北部湾海面，本岛乐东、东方到海口一带海面，东北风56级，阵风7级，24日傍晚前后增大到67级，阵风8级，24日夜间继续增大到78级，阵风9级，其中桑卡中心经过的附近海面旋转风89级，阵风10级本岛四周沿海地区各港口所挂台风二号风球不改变。西沙、中沙群岛附近海面，西到西南风78级，阵风9级，25日白天起逐渐减弱为56级，阵风7级南沙群岛附近海面，西南风6级，阵风78级。|受“桑卡”影...",台风桑卡
"海口日报    ",2017-7-23 20:40,【“桑卡”将在原地徘徊 未来三天海口局地大到暴雨】海口市气象台23日18时发布天气预报称，今年第8号台风“桑卡”，23日17时中心位于距离三亚东偏南方约225公里的海面上，将在原地徘徊少动，强度维持。预计，其将于24日夜间到25日上午在陵水到三亚一带沿海登陆，或从海南南部近海擦过。|“桑卡”将在...,台风桑卡
"中央气象台    ",2017-7-23 18:17,今年第8号台风“桑卡”（热带风暴级）的中心今18时仍位于海南三亚东偏南方约235公里的南海中西部海面上（17.4°N，111.5°E），中心附近最大风力8级（18米秒），中心最低气压998百帕，七级风圈半径80公里。预计，今天夜间到明天白天“桑卡”仍将在南海中西部海面回旋，24日傍晚开始向西北方向移动，将于24日夜间到25日上午在海南三亚至陵水一带沿海登陆（1823米秒，89级，热带风暴级），也有可能从海南岛南部近海海面掠过，而后移入北部湾，并将于25日夜间到26日上午在越南北部沿海登陆（1823米秒，89级，热带风暴级）。,台风桑卡
"湛江天气    ",2017-7-23 17:09,【湛江天气预报】预计，今晚到明天白天，市区多云，多云间阴天，有阵雨、局部大雨，偏东风3级，气温25到32度，相对湿度65到95。另外，今年第8号台风“桑卡”16时其中心位于湛江市区东南偏南方约430公里的南海海面上，中心附近最大风力8级（18米秒）。预计，今天该台风将在南海中西部海面回旋少动，强度维持。湛江市气象台7月23日下午发布,台风桑卡
"台风研究者    ",2017-7-22 09:57,台风追击 第7号台风洛克 第8号台风桑卡 【台风警报】一、广东省汕尾市发布台风白色预警信号，防备热带低压10W带来的风雨影响；汕尾天气 汕尾全民网 二、广东省湛江市市区、雷州、徐闻发布台风白色预警信号，防备热带低压08W带来的风雨影响。湛江天气 东西两市，各防各的台风...可是热带低压10W进攻目标离深圳很近耶，请问彦祖啥时候发白台？深圳天气 广东天气,台风桑卡
"台风研究者    ",2017-7-22 06:00,【台风消息】热带扰动98W升级为热带低压10W，中心位于巴士海峡，未来几天将给我省南部沿海带来明显的风雨过程，不排除发展为今年 第7号台风洛克 或者 第8号台风桑卡  或者 第9号台风纳沙 发了三个台风名字，是因为目前还有南海的热带低压08W和日本以南的90W都在混战，且都具备发展为台风的条件，而棉兰老岛以东的99W还是一个大块头。风雪夜归人丶 广东天气 汕尾全民网 汕头天气 汕头市政府应急办 揭阳天气,台风桑卡
"lolostst    ",2017-8-25 09:47,台风台风纳沙来了 |普洱·宁洱... ​,台风纳沙
"刚好遇见    ",2017-8-25 02:42,广东[地点]台风纳沙来了这位小哥，看见了，你也不帮一下 刚好遇见的... ​,台风纳沙
"MC健身小伙    ",2017-8-24 22:00,人生如天气，可预料，但往往出乎意料。台风纳沙来了 ​,台风纳沙
"医喜拉唑    ",2017-8-24 17:45,台风纳沙来了台风过后，天好蓝。台风蓝。 医喜拉唑的... ​,台风纳沙
"股指期货流氓交易者    ",2017-8-24 14:21,台风纳沙来了台风天鸽 台风真的好可怕 股指期货流... ​,台风纳沙
"菲你不可lyf2016    ",2017-8-24 12:07,台风天鸽袭来台风纳沙来了  台风天不恐慌不紧张，安全第一！ ​,台风纳沙
"周荣雍qq9483619    ",2017-8-24 04:21,台风纳沙来了 暴雨天气注意事项！1、出门携带雨具，不要站在迎风口，并留意“飞来物”。2、行人行走或车辆出行时，应避开危墙、危险区域，注意人身、车辆安全。发现高压线铁塔倾倒、电线低垂或断折，要远离避险，不可触摸或接近，防止触电。在山区和农田行走，最好穿长筒雨鞋。3、暴雨天气低洼积水多，来回出行尽量绕过积水处，不要在未经证实的情况下匆忙跑过有积水的地方，谨防跌入井、坑、洞中或因积水漏电而发生事故。4、不要将垃圾、杂物等丢入下水道，以防堵塞，造成暴雨时积水成灾。5、家住底层的居民，家中的电器插座、开关等应移装在离地1米以上的地方，以防积水上漫。6、电闪雷鸣的时候应切断电源，防止触电伤人。多雨天气特别是暴雨天气，也给交通安全行车带来了极大影响。为确保车辆行车安全，减少损失，提醒广大驾驶员在暴雨天气行车时注意如下事项：1、遇暴雨过大时应靠边停车，但不要停在树下以及广告牌等物体下面，防止被雷电击中和压伤。2、遇到大暴雨及天气变暗时，要及时打开近光灯和防雾灯。如果是在高速公路上行驶最好打开“双闪”灯，提示后车保持距离。3、雨天在城区驾车遇到行人时，应提前减速慢行，多鸣笛，耐心避让。4、雨天行车时要双手平衡握住方向盘，保持直线和低速行驶，需要转弯时，应当缓踩刹车，以防轮胎抱死而造成侧滑。5、车辆在行驶中如遇积水，最好绕道而行。如果一定要通过积水处时，应该用低挡行车，车速不要快，稳住油门，不可中途停车、换挡或急转方向，即便使用空挡也要不断地轰油门，保持发动机的排气压力高于水压，这样就可以避免汽车熄火时排气管回流进水，使排气系统受损。如果水深没过车轮中心或没过排气管最好不要通行，避免在通过时发动机熄火。 |余姚市,台风纳沙
"音乐_品论    ",2017-8-24 00:38,就算风雨再大，又有何畏惧。台风纳沙来了 |贵阳·福州... 爱神小涛的... ​,台风纳沙
"冯导-俪兰    ",2017-8-23 22:39,这么大台风？台风纳沙来了 冯导俪兰... ​,台风纳沙
"抢手红瓜子    ",2017-8-23 21:49,过去的事情不后悔，未来的事情不恐惧！因为今天的课程，你的行为有什么不同；今天学到了马上要应用练习；听着鸡冻、想着摇动，回家一动不动台风纳沙来了我和天鸽在一起 |深圳·西乡 ​,台风纳沙
"家有贤妻百货严选    ",2017-8-23 19:26,台风纳沙来了 看视频感受下今天无锡的台风有多大 家有贤妻百... ​,台风纳沙
"Zoe冲冲    ",2017-8-23 18:49,朋友在香港发回来的视频。这台风也太恐怖了台风纳沙来了 Zoe冲冲的... ​,台风纳沙
"刚好遇见    ",2017-8-23 18:30,广东[地点]台风纳沙来了珠海[地点] 台风暴雨来了，你们还好吗 刚好遇见的... ​,台风纳沙
"刚好遇见    ",2017-8-23 18:27,广东[地点]东莞[地点]台风纳沙来了 台风来了 刚好遇见的... ​,台风纳沙
"乔瑾兮    ",2017-8-23 18:10,台风来了虎门都被淹了今天上班都在玩不敢出门台风纳沙来了 |东莞 ​,台风纳沙
"弈鸣黄越泽    ",2017-8-23 18:08,深圳东门受太分影响台风纳沙来了 金股传的秒... ​,台风纳沙
"西递-青石桃舍客栈    ",2017-8-23 17:07,今天的宏村，蓝的不像话[拍照][拍照][拍照]台风纳沙来了 |黄山 ​,台风纳沙
"股骨份子    ",2017-8-23 17:00,台风 ，注意安全！车翻了还能推起来，人挂了可没有回头路啊台风纳沙来了 股骨份子的... ​,台风纳沙
"育儿大咖    ",2017-8-23 17:00,台风 台风台风纳沙来了 且行且珍惜 |赣州·潋江... ​,台风纳沙
